### CO2sensors_ESP3d035f
Server time;Sensor time;CO2 concentration;Temperature;Humidity
YYYY-MM-DD HH:MM:SS;YYYY-MM-DDxHH:MM:SSx;ppm;degC;%
2020-12-13 14:49:14;2020-12-13T14:49:17Z;557;20.3;43.1
2020-12-13 14:54:14;2020-12-13T14:54:18Z;473;20.3;42.0
2020-12-13 15:00:15;2020-12-13T15:00:18Z;371;20.3;42.0
2020-12-13 15:05:15;2020-12-13T15:05:18Z;345;20.3;41.7
2020-12-13 15:11:15;2020-12-13T15:11:19Z;330;20.3;41.6
2020-12-13 15:16:16;2020-12-13T15:16:19Z;326;20.2;44.7
2020-12-13 15:22:16;2020-12-13T15:22:19Z;383;20.3;46.0
2020-12-13 15:28:17;2020-12-13T15:28:20Z;364;20.3;44.7
2020-12-13 15:34:17;2020-12-13T15:34:21Z;353;20.3;44.4
2020-12-13 15:39:18;2020-12-13T15:39:21Z;348;20.3;44.0
2020-12-13 15:45:19;2020-12-13T15:45:22Z;350;20.3;43.8
2020-12-13 15:51:19;2020-12-13T15:51:22Z;350;20.4;43.6
2020-12-13 15:56:20;2020-12-13T15:56:24Z;356;20.4;43.3
2020-12-13 16:02:20;2020-12-13T16:02:24Z;351;20.4;42.8
2020-12-13 16:07:21;2020-12-13T16:07:24Z;339;20.4;42.4
2020-12-13 16:13:22;2020-12-13T16:13:26Z;277;20.4;41.5
2020-12-13 16:19:22;2020-12-13T16:19:26Z;255;20.3;40.9
2020-12-13 16:24:23;2020-12-13T16:24:27Z;233;20.3;40.4
2020-12-13 16:30:23;2020-12-13T16:30:28Z;224;20.2;40.5
2020-12-13 16:36:24;2020-12-13T16:36:28Z;219;20.1;40.7
2020-12-13 16:41:25;2020-12-13T16:41:28Z;220;20.1;40.6
2020-12-13 16:47:25;2020-12-13T16:47:29Z;221;20.0;40.7
2020-12-13 16:53:26;2020-12-13T16:53:29Z;216;20.0;40.7
2020-12-13 16:58:27;2020-12-13T16:58:31Z;216;20.0;40.8
2020-12-13 17:03:27;2020-12-13T17:03:31Z;214;19.9;40.9
2020-12-13 17:09:28;2020-12-13T17:09:32Z;212;19.9;40.8
2020-12-13 17:14:29;2020-12-13T17:14:32Z;216;19.9;41.0
2020-12-13 17:19:30;2020-12-13T17:19:34Z;218;19.8;41.0
2020-12-13 17:24:31;2020-12-13T17:24:35Z;223;19.8;41.1
2020-12-13 17:29:32;2020-12-13T17:29:36Z;228;19.7;41.2
2020-12-13 17:34:32;2020-12-13T17:34:36Z;290;19.7;42.2
2020-12-13 17:39:33;2020-12-13T17:39:37Z;329;19.8;41.7
2020-12-13 17:45:34;2020-12-13T17:45:38Z;349;19.9;41.3
2020-12-13 17:50:35;2020-12-13T17:50:39Z;352;19.9;41.1
2020-12-13 17:55:36;2020-12-13T17:55:40Z;356;20.2;40.8
2020-12-13 18:01:36;2020-12-13T18:01:40Z;358;20.6;39.6
2020-12-13 18:07:37;2020-12-13T18:07:40Z;354;20.9;38.9
2020-12-13 18:12:37;2020-12-13T18:12:42Z;355;21.0;38.6
2020-12-13 18:18:38;2020-12-13T18:18:42Z;354;21.1;38.4
2020-12-13 18:23:38;2020-12-13T18:23:42Z;356;21.2;38.3
2020-12-13 18:29:39;2020-12-13T18:29:42Z;365;21.2;38.2
2020-12-13 18:34:40;2020-12-13T18:34:44Z;372;21.2;37.9
2020-12-13 18:40:40;2020-12-13T18:40:44Z;372;21.3;38.0
2020-12-13 18:46:41;2020-12-13T18:46:45Z;376;21.3;37.8
2020-12-13 18:51:41;2020-12-13T18:51:45Z;372;21.4;37.7
2020-12-13 18:57:42;2020-12-13T18:57:46Z;371;21.4;37.7
2020-12-13 19:03:42;2020-12-13T19:03:46Z;377;21.5;37.6
2020-12-13 19:09:43;2020-12-13T19:09:46Z;377;21.5;37.6
2020-12-13 19:14:43;2020-12-13T19:14:48Z;371;21.5;37.6
2020-12-13 19:20:44;2020-12-13T19:20:48Z;366;21.6;37.4
2020-12-13 19:25:44;2020-12-13T19:25:48Z;365;21.7;37.3
2020-12-13 19:31:45;2020-12-13T19:31:49Z;367;21.7;37.0
2020-12-13 19:36:45;2020-12-13T19:36:49Z;358;21.7;37.8
2020-12-13 19:42:46;2020-12-13T19:42:50Z;356;21.7;39.0
2020-12-13 19:48:46;2020-12-13T19:48:50Z;358;21.7;39.2
2020-12-13 19:53:46;2020-12-13T19:53:51Z;369;21.8;39.0
2020-12-13 19:59:47;2020-12-13T19:59:51Z;355;21.9;36.9
2020-12-13 20:04:47;2020-12-13T20:04:51Z;299;21.8;35.5
2020-12-13 20:10:48;2020-12-13T20:10:52Z;217;21.6;34.8
2020-12-13 20:15:48;2020-12-13T20:15:53Z;193;21.4;34.2
2020-12-13 20:21:49;2020-12-13T20:21:53Z;155;21.2;34.0
2020-12-13 20:26:49;2020-12-13T20:26:54Z;133;21.1;34.2
2020-12-13 20:31:50;2020-12-13T20:31:54Z;119;21.0;34.4
2020-12-13 20:37:50;2020-12-13T20:37:55Z;103;20.9;34.3
2020-12-13 20:42:51;2020-12-13T20:42:55Z;106;20.8;35.2
2020-12-13 20:48:52;2020-12-13T20:48:56Z;177;20.7;36.6
2020-12-13 20:53:52;2020-12-13T20:53:56Z;190;20.7;36.8
2020-12-13 20:59:52;2020-12-13T20:59:57Z;203;20.7;37.9
2020-12-13 21:04:53;2020-12-13T21:04:57Z;209;20.7;37.4
2020-12-13 21:10:54;2020-12-13T21:10:58Z;201;20.7;37.2
2020-12-13 21:15:54;2020-12-13T21:15:58Z;194;20.7;37.2
2020-12-13 21:20:55;2020-12-13T21:20:59Z;187;20.6;38.1
2020-12-13 21:26:56;2020-12-13T21:27:00Z;186;20.7;37.2
2020-12-13 21:31:56;2020-12-13T21:32:00Z;173;20.7;36.9
2020-12-13 21:36:57;2020-12-13T21:37:01Z;143;20.6;36.2
2020-12-13 21:42:57;2020-12-13T21:43:02Z;121;20.6;35.5
2020-12-13 21:47:58;2020-12-13T21:48:03Z;113;20.5;35.1
2020-12-13 21:52:59;2020-12-13T21:53:03Z;103;20.5;34.8
2020-12-13 21:58:59;2020-12-13T21:59:04Z;84;20.4;34.4
2020-12-13 22:04:00;2020-12-13T22:04:05Z;77;20.3;34.4
2020-12-13 22:09:01;2020-12-13T22:09:06Z;63;20.3;34.4
2020-12-13 22:15:01;2020-12-13T22:15:06Z;50;20.2;34.2
2020-12-13 22:20:02;2020-12-13T22:20:06Z;49;20.2;34.2
2020-12-13 22:25:03;2020-12-13T22:25:07Z;49;20.1;34.1
2020-12-13 22:31:03;2020-12-13T22:31:08Z;41;20.1;34.0
2020-12-13 22:36:04;2020-12-13T22:36:09Z;41;20.0;33.9
2020-12-13 22:41:05;2020-12-13T22:41:09Z;36;20.0;33.9
2020-12-13 22:47:05;2020-12-13T22:47:09Z;29;20.0;34.0
2020-12-13 22:52:06;2020-12-13T22:52:11Z;25;19.9;33.8
2020-12-13 22:58:06;2020-12-13T22:58:11Z;31;19.9;33.7
2020-12-13 23:03:07;2020-12-13T23:03:12Z;57;19.9;35.8
2020-12-13 23:09:07;2020-12-13T23:09:12Z;227;20.1;37.3
2020-12-13 23:14:08;2020-12-13T23:14:12Z;282;20.2;37.0
2020-12-13 23:20:08;2020-12-13T23:20:13Z;302;20.3;36.2
2020-12-13 23:25:09;2020-12-13T23:25:13Z;303;20.2;36.1
2020-12-13 23:31:09;2020-12-13T23:31:14Z;309;20.2;36.0
2020-12-13 23:37:10;2020-12-13T23:37:15Z;313;20.2;36.2
2020-12-13 23:42:11;2020-12-13T23:42:15Z;315;20.2;36.2
2020-12-13 23:48:11;2020-12-13T23:48:16Z;315;20.2;36.0
2020-12-13 23:53:12;2020-12-13T23:53:16Z;305;20.2;35.9
2020-12-13 23:59:12;2020-12-13T23:59:17Z;299;20.2;35.8
2020-12-14 00:05:13;2020-12-14T00:05:18Z;288;20.2;35.7
2020-12-14 00:10:14;2020-12-14T00:10:19Z;286;20.1;35.8
2020-12-14 00:15:15;2020-12-14T00:15:20Z;298;20.1;35.9
2020-12-14 00:20:15;2020-12-14T00:20:20Z;322;20.2;36.0
2020-12-14 00:26:16;2020-12-14T00:26:21Z;340;20.1;35.9
2020-12-14 00:32:17;2020-12-14T00:32:22Z;335;20.0;36.1
2020-12-14 00:38:18;2020-12-14T00:38:24Z;339;20.1;36.3
2020-12-14 00:43:19;2020-12-14T00:43:24Z;344;20.0;36.4
2020-12-14 00:48:20;2020-12-14T00:48:25Z;350;20.0;36.5
2020-12-14 00:53:20;2020-12-14T00:53:25Z;353;20.0;36.4
2020-12-14 00:59:21;2020-12-14T00:59:26Z;354;20.0;36.4
2020-12-14 01:04:22;2020-12-14T01:04:27Z;344;20.0;36.3
2020-12-14 01:09:22;2020-12-14T01:09:27Z;340;20.0;36.4
2020-12-14 01:15:23;2020-12-14T01:15:28Z;338;20.0;36.4
2020-12-14 01:20:23;2020-12-14T01:20:28Z;338;20.0;36.4
2020-12-14 01:26:24;2020-12-14T01:26:29Z;329;20.0;36.5
2020-12-14 01:32:25;2020-12-14T01:32:29Z;324;20.0;36.5
2020-12-14 01:37:25;2020-12-14T01:37:31Z;324;19.9;37.4
2020-12-14 01:43:26;2020-12-14T01:43:31Z;334;20.0;37.9
2020-12-14 01:48:26;2020-12-14T01:48:31Z;331;20.0;37.5
2020-12-14 01:54:27;2020-12-14T01:54:32Z;325;20.0;37.9
2020-12-14 01:59:27;2020-12-14T01:59:32Z;322;20.0;36.8
2020-12-14 02:05:28;2020-12-14T02:05:34Z;316;20.0;36.8
2020-12-14 02:11:29;2020-12-14T02:11:34Z;312;19.9;36.9
2020-12-14 02:16:29;2020-12-14T02:16:34Z;304;19.9;36.7
2020-12-14 02:22:30;2020-12-14T02:22:35Z;306;20.0;36.7
2020-12-14 02:27:30;2020-12-14T02:27:35Z;294;19.9;36.4
2020-12-14 02:33:31;2020-12-14T02:33:36Z;290;19.9;36.5
2020-12-14 02:38:31;2020-12-14T02:38:37Z;281;19.9;36.2
2020-12-14 02:44:32;2020-12-14T02:44:37Z;280;19.9;36.4
2020-12-14 02:50:33;2020-12-14T02:50:37Z;277;19.9;36.2
2020-12-14 02:55:33;2020-12-14T02:55:39Z;274;19.9;36.1
2020-12-14 03:01:34;2020-12-14T03:01:39Z;272;19.8;36.3
2020-12-14 03:06:34;2020-12-14T03:06:40Z;268;19.8;36.2
2020-12-14 03:12:35;2020-12-14T03:12:40Z;265;19.8;36.3
2020-12-14 03:18:36;2020-12-14T03:18:41Z;263;19.8;36.3
2020-12-14 03:23:36;2020-12-14T03:23:41Z;264;19.8;36.4
2020-12-14 03:29:37;2020-12-14T03:29:42Z;259;19.8;36.4
2020-12-14 03:35:38;2020-12-14T03:35:43Z;299;19.7;37.0
2020-12-14 03:40:38;2020-12-14T03:40:44Z;338;19.7;37.1
2020-12-14 03:45:39;2020-12-14T03:45:44Z;321;19.7;36.9
2020-12-14 03:51:40;2020-12-14T03:51:44Z;310;19.7;36.7
2020-12-14 03:56:40;2020-12-14T03:56:45Z;313;19.7;36.4
2020-12-14 04:02:41;2020-12-14T04:02:46Z;307;19.7;36.2
2020-12-14 04:07:41;2020-12-14T04:07:46Z;293;19.6;36.3
2020-12-14 04:13:42;2020-12-14T04:13:47Z;288;19.6;36.3
2020-12-14 04:19:42;2020-12-14T04:19:47Z;285;19.6;37.1
2020-12-14 04:24:43;2020-12-14T04:24:49Z;283;19.6;36.3
2020-12-14 04:30:44;2020-12-14T04:30:49Z;284;19.5;36.3
2020-12-14 04:35:44;2020-12-14T04:35:49Z;284;19.5;36.4
2020-12-14 04:41:45;2020-12-14T04:41:50Z;280;19.5;36.7
2020-12-14 04:46:45;2020-12-14T04:46:51Z;284;19.5;36.8
2020-12-14 04:52:46;2020-12-14T04:52:51Z;284;19.5;36.4
2020-12-14 04:58:46;2020-12-14T04:58:52Z;288;19.5;36.4
2020-12-14 05:03:47;2020-12-14T05:03:52Z;292;19.4;36.4
2020-12-14 05:09:47;2020-12-14T05:09:53Z;285;19.4;36.4
2020-12-14 05:14:48;2020-12-14T05:14:54Z;276;19.3;36.3
2020-12-14 05:20:48;2020-12-14T05:20:54Z;265;19.3;36.2
2020-12-14 05:25:49;2020-12-14T05:25:54Z;263;19.3;36.2
2020-12-14 05:31:49;2020-12-14T05:31:54Z;263;19.2;36.2
2020-12-14 05:37:50;2020-12-14T05:37:55Z;255;19.2;36.2
2020-12-14 05:43:50;2020-12-14T05:43:56Z;253;19.3;36.2
2020-12-14 05:49:50;2020-12-14T05:49:56Z;245;19.3;36.2
2020-12-14 05:54:51;2020-12-14T05:54:56Z;242;19.3;36.2
2020-12-14 06:00:51;2020-12-14T06:00:57Z;232;19.3;35.9
2020-12-14 06:05:52;2020-12-14T06:05:58Z;220;19.2;35.9
2020-12-14 06:11:52;2020-12-14T06:11:58Z;218;19.2;35.9
2020-12-14 06:16:52;2020-12-14T06:16:58Z;221;19.2;36.0
2020-12-14 06:22:53;2020-12-14T06:22:59Z;224;19.2;36.2
2020-12-14 06:27:53;2020-12-14T06:28:00Z;237;19.2;36.0
2020-12-14 06:33:54;2020-12-14T06:34:00Z;260;19.2;36.0
2020-12-14 06:39:54;2020-12-14T06:40:00Z;254;19.2;35.9
2020-12-14 06:44:55;2020-12-14T06:45:00Z;256;19.1;35.9
2020-12-14 06:50:55;2020-12-14T06:51:01Z;254;19.1;35.9
2020-12-14 06:55:55;2020-12-14T06:56:02Z;254;19.0;35.8
2020-12-14 07:01:56;2020-12-14T07:02:02Z;253;19.1;35.9
2020-12-14 07:06:56;2020-12-14T07:07:02Z;252;19.0;35.7
2020-12-14 07:12:57;2020-12-14T07:13:02Z;239;19.0;35.6
2020-12-14 07:17:57;2020-12-14T07:18:03Z;246;19.1;35.7
2020-12-14 07:23:58;2020-12-14T07:24:04Z;252;19.0;35.7
2020-12-14 07:28:58;2020-12-14T07:29:05Z;260;19.0;35.9
2020-12-14 07:34:59;2020-12-14T07:35:05Z;250;19.0;35.7
2020-12-14 07:39:59;2020-12-14T07:40:05Z;254;19.1;35.9
2020-12-14 07:46:00;2020-12-14T07:46:07Z;250;19.0;36.1
2020-12-14 07:51:01;2020-12-14T07:51:07Z;252;19.0;35.9
2020-12-14 07:57:01;2020-12-14T07:57:07Z;259;19.0;36.1
2020-12-14 08:03:02;2020-12-14T08:03:07Z;282;19.1;36.3
2020-12-14 08:08:02;2020-12-14T08:08:09Z;312;19.1;36.3
2020-12-14 08:14:03;2020-12-14T08:14:09Z;321;19.1;36.3
2020-12-14 08:19:03;2020-12-14T08:19:09Z;323;19.0;36.4
2020-12-14 08:25:04;2020-12-14T08:25:10Z;315;19.1;36.2
2020-12-14 08:31:05;2020-12-14T08:31:10Z;314;19.1;36.1
2020-12-14 08:36:05;2020-12-14T08:36:12Z;310;19.1;36.2
2020-12-14 08:42:06;2020-12-14T08:42:12Z;308;19.1;36.3
2020-12-14 08:47:07;2020-12-14T08:47:13Z;314;19.1;36.3
2020-12-14 08:52:07;2020-12-14T08:52:13Z;318;19.1;36.3
2020-12-14 08:58:08;2020-12-14T08:58:13Z;322;19.1;36.4
2020-12-14 09:03:08;2020-12-14T09:03:15Z;321;19.1;36.1
2020-12-14 09:09:09;2020-12-14T09:09:15Z;325;19.1;36.2
2020-12-14 09:14:09;2020-12-14T09:14:15Z;328;19.1;36.1
2020-12-14 09:20:10;2020-12-14T09:20:16Z;335;19.1;36.3
2020-12-14 09:25:10;2020-12-14T09:25:16Z;311;19.1;35.7
2020-12-14 09:30:11;2020-12-14T09:30:17Z;275;19.1;35.4
2020-12-14 09:36:12;2020-12-14T09:36:18Z;250;19.1;35.1
2020-12-14 09:41:12;2020-12-14T09:41:19Z;213;19.0;35.0
2020-12-14 09:47:13;2020-12-14T09:47:19Z;177;19.0;34.8
2020-12-14 09:53:14;2020-12-14T09:53:20Z;164;19.0;34.5
2020-12-14 09:58:14;2020-12-14T09:58:20Z;141;19.0;34.6
2020-12-14 10:04:15;2020-12-14T10:04:21Z;110;18.9;34.3
2020-12-14 10:10:16;2020-12-14T10:10:22Z;119;18.9;36.2
2020-12-14 10:15:16;2020-12-14T10:15:23Z;152;19.0;35.9
2020-12-14 10:21:17;2020-12-14T10:21:23Z;355;18.8;43.1
2020-12-14 10:26:17;2020-12-14T10:26:24Z;324;19.0;42.4
2020-12-14 10:31:18;2020-12-14T10:31:24Z;337;19.0;42.0
2020-12-14 10:37:18;2020-12-14T10:37:25Z;378;19.3;42.5
2020-12-14 10:42:19;2020-12-14T10:42:25Z;511;19.6;42.1
2020-12-14 10:48:19;2020-12-14T10:48:25Z;507;19.9;41.5
2020-12-14 10:53:20;2020-12-14T10:53:27Z;520;20.1;41.1
2020-12-14 10:59:21;2020-12-14T10:59:27Z;525;20.3;40.7
2020-12-14 11:04:21;2020-12-14T11:04:28Z;533;20.4;40.4
2020-12-14 11:10:22;2020-12-14T11:10:28Z;528;20.6;39.9
2020-12-14 11:15:22;2020-12-14T11:15:28Z;515;20.8;39.7
2020-12-14 11:21:23;2020-12-14T11:21:29Z;511;20.9;39.4
2020-12-14 11:26:23;2020-12-14T11:26:30Z;518;21.1;39.2
2020-12-14 11:32:24;2020-12-14T11:32:30Z;528;21.2;39.2
2020-12-14 11:37:24;2020-12-14T11:37:31Z;528;21.3;38.9
2020-12-14 11:43:25;2020-12-14T11:43:31Z;514;21.4;38.6
2020-12-14 11:48:25;2020-12-14T11:48:31Z;497;21.5;38.3
2020-12-14 11:54:26;2020-12-14T11:54:33Z;484;21.6;38.1
2020-12-14 12:00:26;2020-12-14T12:00:33Z;477;21.7;38.0
2020-12-14 12:05:27;2020-12-14T12:05:33Z;478;21.8;37.8
2020-12-14 12:11:27;2020-12-14T12:11:34Z;474;21.9;37.7
2020-12-14 12:16:28;2020-12-14T12:16:34Z;468;22.0;37.6
2020-12-14 12:22:28;2020-12-14T12:22:35Z;469;22.1;37.4
2020-12-14 12:27:29;2020-12-14T12:27:36Z;469;22.1;37.2
2020-12-14 12:33:29;2020-12-14T12:33:36Z;443;22.2;36.9
2020-12-14 12:39:29;2020-12-14T12:39:36Z;409;22.3;36.6
2020-12-14 12:44:30;2020-12-14T12:44:36Z;367;22.4;36.1
2020-12-14 12:50:30;2020-12-14T12:50:36Z;306;22.4;36.0
2020-12-14 12:56:30;2020-12-14T12:56:37Z;272;22.4;35.9
2020-12-14 13:01:31;2020-12-14T13:01:38Z;270;22.5;35.8
2020-12-14 13:07:31;2020-12-14T13:07:38Z;266;22.5;35.7
2020-12-14 13:13:31;2020-12-14T13:13:38Z;263;22.6;35.6
2020-12-14 13:34:32;2020-12-14T13:34:38Z;266;22.3;35.9
2020-12-14 13:40:32;2020-12-14T13:40:38Z;414;22.1;37.2
2020-12-14 13:46:32;2020-12-14T13:46:39Z;447;22.0;38.0
2020-12-14 13:51:32;2020-12-14T13:51:39Z;484;22.0;37.9
2020-12-14 13:57:33;2020-12-14T13:57:39Z;474;22.0;37.5
2020-12-14 14:03:33;2020-12-14T14:03:40Z;473;22.1;37.8
2020-12-14 14:08:34;2020-12-14T14:08:41Z;479;22.1;37.8
2020-12-14 14:14:34;2020-12-14T14:14:41Z;488;22.1;37.9
2020-12-14 14:19:34;2020-12-14T14:19:41Z;492;22.2;37.8
2020-12-14 14:25:35;2020-12-14T14:25:42Z;477;22.3;37.8
2020-12-14 14:31:35;2020-12-14T14:31:42Z;469;22.4;37.7
2020-12-14 14:36:35;2020-12-14T14:36:42Z;470;22.4;37.7
2020-12-14 14:42:36;2020-12-14T14:42:42Z;470;22.4;37.6
2020-12-14 14:48:36;2020-12-14T14:48:43Z;471;22.5;37.5
2020-12-14 14:53:36;2020-12-14T14:53:43Z;474;22.5;37.6
2020-12-14 14:59:37;2020-12-14T14:59:44Z;473;22.5;37.6
2020-12-14 15:04:37;2020-12-14T15:04:44Z;485;22.6;37.5
2020-12-14 15:10:38;2020-12-14T15:10:45Z;505;22.6;37.6
2020-12-14 15:15:38;2020-12-14T15:15:45Z;502;22.7;37.3
2020-12-14 15:21:39;2020-12-14T15:21:46Z;510;22.7;37.3
2020-12-14 15:27:39;2020-12-14T15:27:46Z;528;22.8;37.2
2020-12-14 15:33:39;2020-12-14T15:33:46Z;523;22.9;37.0
2020-12-14 15:39:39;2020-12-14T15:39:47Z;532;22.9;37.2
2020-12-14 15:45:40;2020-12-14T15:45:46Z;533;23.0;37.0
2020-12-14 15:51:40;2020-12-14T15:51:47Z;531;22.9;37.0
2020-12-14 15:57:40;2020-12-14T15:57:48Z;519;23.0;36.3
2020-12-14 16:03:41;2020-12-14T16:03:47Z;497;23.0;36.5
2020-12-14 16:08:41;2020-12-14T16:08:49Z;604;23.0;37.0
2020-12-14 16:14:42;2020-12-14T16:14:49Z;703;23.1;37.2
2020-12-14 16:19:42;2020-12-14T16:19:49Z;725;23.3;37.1
2020-12-14 16:25:42;2020-12-14T16:25:50Z;845;23.4;37.3
2020-12-14 16:31:43;2020-12-14T16:31:50Z;919;23.6;37.7
2020-12-14 16:37:43;2020-12-14T16:37:50Z;1019;23.8;37.4
2020-12-14 16:42:43;2020-12-14T16:42:50Z;1112;24.0;37.4
2020-12-14 16:48:43;2020-12-14T16:48:51Z;1179;24.2;37.3
2020-12-14 16:54:43;2020-12-14T16:54:51Z;1101;24.4;36.5
2020-12-14 17:00:43;2020-12-14T17:00:50Z;699;24.3;35.4
2020-12-14 17:06:44;2020-12-14T17:06:51Z;642;23.9;34.9
2020-12-14 17:11:44;2020-12-14T17:11:51Z;530;23.8;34.7
2020-12-14 17:17:44;2020-12-14T17:17:51Z;480;23.5;34.9
2020-12-14 17:23:45;2020-12-14T17:23:52Z;459;23.3;34.9
2020-12-14 17:28:45;2020-12-14T17:28:52Z;401;23.1;35.1
2020-12-14 17:34:45;2020-12-14T17:34:53Z;380;22.9;35.1
2020-12-14 17:40:46;2020-12-14T17:40:53Z;375;22.8;35.1
2020-12-14 17:45:46;2020-12-14T17:45:54Z;364;22.8;35.0
2020-12-14 17:51:46;2020-12-14T17:51:54Z;359;22.7;35.2
2020-12-14 17:56:47;2020-12-14T17:56:54Z;347;22.6;35.3
2020-12-14 18:02:47;2020-12-14T18:02:55Z;340;22.5;35.4
2020-12-14 18:07:48;2020-12-14T18:07:55Z;336;22.4;35.6
2020-12-14 18:13:48;2020-12-14T18:13:56Z;316;22.3;35.5
2020-12-14 18:19:48;2020-12-14T18:19:55Z;303;22.2;35.7
2020-12-14 18:25:48;2020-12-14T18:25:56Z;307;22.2;36.0
2020-12-14 18:31:48;2020-12-14T18:31:56Z;309;22.2;35.7
2020-12-14 18:37:49;2020-12-14T18:37:56Z;296;22.1;35.7
2020-12-14 18:43:49;2020-12-14T18:43:56Z;289;22.0;35.8
2020-12-14 18:49:50;2020-12-14T18:49:57Z;293;21.9;36.3
2020-12-14 18:55:50;2020-12-14T18:55:58Z;305;21.9;36.7
2020-12-14 19:01:50;2020-12-14T19:01:58Z;310;21.8;36.9
2020-12-14 19:06:51;2020-12-14T19:06:58Z;304;21.8;36.8
2020-12-14 19:12:51;2020-12-14T19:12:59Z;318;21.8;37.2
2020-12-14 19:17:52;2020-12-14T19:18:00Z;334;21.7;37.3
2020-12-14 19:23:52;2020-12-14T19:24:00Z;338;21.7;37.3
2020-12-14 19:28:53;2020-12-14T19:29:00Z;339;21.7;37.1
2020-12-14 19:34:53;2020-12-14T19:35:01Z;336;21.7;36.5
2020-12-14 19:40:54;2020-12-14T19:41:02Z;336;21.7;36.5
2020-12-14 19:46:55;2020-12-14T19:47:02Z;346;21.7;36.7
2020-12-14 19:52:55;2020-12-14T19:53:03Z;349;21.7;36.8
2020-12-14 19:57:56;2020-12-14T19:58:03Z;357;21.7;37.0
2020-12-14 20:03:56;2020-12-14T20:04:03Z;366;21.7;36.8
2020-12-14 20:08:56;2020-12-14T20:09:04Z;376;21.8;36.6
2020-12-14 20:14:57;2020-12-14T20:15:05Z;375;21.8;34.9
2020-12-14 20:20:57;2020-12-14T20:21:05Z;339;21.7;33.3
2020-12-14 20:25:58;2020-12-14T20:26:05Z;280;21.6;34.9
2020-12-14 20:31:58;2020-12-14T20:32:06Z;268;21.4;33.7
2020-12-14 20:36:59;2020-12-14T20:37:06Z;253;21.3;33.2
2020-12-14 20:42:59;2020-12-14T20:43:07Z;225;21.2;32.8
2020-12-14 20:48:00;2020-12-14T20:48:07Z;201;21.1;32.7
2020-12-14 20:53:00;2020-12-14T20:53:08Z;179;21.0;32.4
2020-12-14 20:59:01;2020-12-14T20:59:09Z;162;21.0;32.5
2020-12-14 21:04:02;2020-12-14T21:04:10Z;152;20.9;32.3
2020-12-14 21:09:03;2020-12-14T21:09:11Z;147;20.8;32.4
2020-12-14 21:14:04;2020-12-14T21:14:11Z;133;20.7;31.8
2020-12-14 21:19:04;2020-12-14T21:19:12Z;109;20.7;31.7
2020-12-14 21:25:05;2020-12-14T21:25:13Z;92;20.6;31.3
2020-12-14 21:30:06;2020-12-14T21:30:14Z;81;20.6;31.1
2020-12-14 21:35:07;2020-12-14T21:35:15Z;76;20.5;31.1
2020-12-14 21:41:07;2020-12-14T21:41:15Z;64;20.4;31.0
2020-12-14 21:47:08;2020-12-14T21:47:16Z;55;20.4;30.7
2020-12-14 21:52:08;2020-12-14T21:52:16Z;53;20.3;30.9
2020-12-14 21:58:09;2020-12-14T21:58:17Z;37;20.3;30.7
2020-12-14 22:04:09;2020-12-14T22:04:18Z;28;20.3;30.5
2020-12-14 22:10:10;2020-12-14T22:10:18Z;31;20.2;30.2
2020-12-14 22:16:10;2020-12-14T22:16:18Z;30;20.1;30.2
2020-12-14 22:21:10;2020-12-14T22:21:18Z;25;20.1;30.3
2020-12-14 22:27:11;2020-12-14T22:27:18Z;24;20.1;30.5
2020-12-14 22:32:11;2020-12-14T22:32:20Z;29;20.1;30.6
2020-12-14 22:38:12;2020-12-14T22:38:20Z;23;20.0;30.8
2020-12-14 22:43:12;2020-12-14T22:43:20Z;23;20.0;30.8
2020-12-14 22:49:13;2020-12-14T22:49:21Z;20;20.0;31.0
2020-12-14 22:54:13;2020-12-14T22:54:22Z;19;20.0;30.9
2020-12-14 22:59:14;2020-12-14T22:59:22Z;16;19.9;30.8
2020-12-14 23:05:15;2020-12-14T23:05:23Z;205;19.9;36.4
2020-12-14 23:10:15;2020-12-14T23:10:23Z;292;20.0;34.8
2020-12-14 23:15:16;2020-12-14T23:15:25Z;294;20.0;34.7
2020-12-14 23:21:17;2020-12-14T23:21:25Z;316;20.1;34.1
2020-12-14 23:26:17;2020-12-14T23:26:26Z;338;20.1;34.2
2020-12-14 23:32:18;2020-12-14T23:32:26Z;371;20.0;33.9
2020-12-14 23:38:19;2020-12-14T23:38:27Z;369;20.0;33.8
2020-12-14 23:44:20;2020-12-14T23:44:28Z;364;19.9;33.5
2020-12-14 23:49:20;2020-12-14T23:49:28Z;360;19.9;33.5
2020-12-14 23:54:21;2020-12-14T23:54:29Z;364;20.0;34.0
2020-12-14 23:59:22;2020-12-14T23:59:30Z;373;19.9;33.8
2020-12-15 00:04:23;2020-12-15T00:04:32Z;386;19.9;33.8
2020-12-15 00:09:24;2020-12-15T00:09:32Z;390;20.0;33.7
2020-12-15 00:15:25;2020-12-15T00:15:33Z;396;19.9;34.1
2020-12-15 00:20:25;2020-12-15T00:20:34Z;389;19.9;34.0
2020-12-15 00:25:26;2020-12-15T00:25:35Z;393;19.9;34.2
2020-12-15 00:30:27;2020-12-15T00:30:35Z;393;19.9;34.7
2020-12-15 00:35:28;2020-12-15T00:35:36Z;399;19.9;34.9
2020-12-15 00:41:29;2020-12-15T00:41:37Z;375;19.8;34.1
2020-12-15 00:47:30;2020-12-15T00:47:38Z;363;19.8;34.1
