### CO2sensors_ESP1a5c94
Server time;Sensor time;CO2 concentration;Temperature;Humidity
YYYY-MM-DD HH:MM:SS;YYYY-MM-DD HH:MM:SS+XX;ppm;degC;%
2022-02-09 10:53:08;2022-02-09 10:54:24+01;731;24.6;38.5
2022-02-09 10:54:16;2022-02-09 10:55:32+01;719;24.6;38.7
2022-02-09 10:55:24;2022-02-09 10:56:41+01;718;24.6;38.8
2022-02-09 10:56:32;2022-02-09 10:57:49+01;715;24.6;39.1
2022-02-09 10:57:40;2022-02-09 10:58:57+01;717;24.7;39.1
2022-02-09 11:00:35;2022-02-09 10:01:51+00;799;25.0;38.8
2022-02-09 11:01:43;2022-02-09 10:02:59+00;793;25.0;39.0
2022-02-09 11:03:53;2022-02-09 11:05:09+01;819;25.2;38.9
2022-02-09 11:05:01;2022-02-09 11:06:17+01;848;25.2;39.2
2022-02-09 11:06:57;2022-02-09 11:08:14+01;792;25.4;38.7
2022-02-09 11:08:05;2022-02-09 11:09:22+01;775;25.4;38.9
2022-02-09 11:09:13;2022-02-09 11:10:30+01;780;25.4;38.8
2022-02-09 11:11:13;2022-02-09 10:12:29+00;753;25.6;38.6
2022-02-09 11:12:21;2022-02-09 10:13:38+00;788;25.7;38.7
2022-02-09 11:14:46;2022-02-09 10:16:03+00;841;25.8;38.6
2022-02-09 11:15:54;2022-02-09 10:17:11+00;832;25.8;38.7
2022-02-09 11:18:48;2022-02-09 13:20:05+03;846;25.9;38.6
2022-02-09 11:19:56;2022-02-09 13:21:13+03;811;25.9;38.7
2022-02-09 11:21:05;2022-02-09 13:22:21+03;814;25.9;38.8
2022-02-09 11:22:13;2022-02-09 13:23:29+03;786;25.9;38.9
2022-02-09 11:23:21;2022-02-09 13:24:37+03;789;25.9;38.9
2022-02-09 11:24:29;2022-02-09 13:25:45+03;807;25.9;39.0
2022-02-09 11:25:37;2022-02-09 13:26:53+03;818;25.8;39.2
2022-02-09 11:26:45;2022-02-09 13:28:01+03;821;25.8;39.4
2022-02-09 11:27:53;2022-02-09 13:29:10+03;826;25.8;39.5
2022-02-09 11:29:01;2022-02-09 13:30:18+03;828;25.9;39.4
2022-02-09 11:30:10;2022-02-09 13:31:26+03;827;25.9;39.4
2022-02-09 11:31:18;2022-02-09 13:32:34+03;830;25.9;39.6
2022-02-09 11:33:11;2022-02-09 11:34:28+01;893;26.4;38.6
2022-02-09 11:34:20;2022-02-09 11:35:36+01;913;26.3;38.7
2022-02-09 11:35:28;2022-02-09 11:36:44+01;920;26.3;39.0
2022-02-09 11:36:36;2022-02-09 11:37:52+01;930;26.3;39.2
2022-02-09 11:37:44;2022-02-09 11:39:00+01;920;26.3;39.1
2022-02-09 11:38:52;2022-02-09 11:40:08+01;925;26.3;39.2
2022-02-09 11:40:00;2022-02-09 11:41:16+01;919;26.2;39.3
2022-02-09 11:41:08;2022-02-09 11:42:25+01;912;26.2;39.3
2022-02-09 11:42:16;2022-02-09 11:43:33+01;915;26.2;39.4
2022-02-09 11:43:25;2022-02-09 11:44:42+01;910;26.2;39.5
2022-02-09 11:44:33;2022-02-09 11:45:50+01;909;26.2;39.5
2022-02-09 11:45:41;2022-02-09 11:46:58+01;917;26.2;39.6
2022-02-09 11:46:49;2022-02-09 11:48:06+01;918;26.3;39.4
2022-02-09 11:47:57;2022-02-09 11:49:14+01;937;26.3;39.5
2022-02-09 11:51:37;2022-02-09 11:52:54+01;1004;26.9;38.4
2022-02-09 11:52:45;2022-02-09 11:54:02+01;976;26.9;38.5
2022-02-09 11:53:53;2022-02-09 11:55:10+01;970;26.9;38.5
2022-02-09 11:55:01;2022-02-09 11:56:18+01;971;26.9;38.7
2022-02-09 11:56:09;2022-02-09 11:57:26+01;983;26.9;39.0
2022-02-09 11:57:17;2022-02-09 11:58:34+01;979;26.8;38.9
2022-02-09 11:58:26;2022-02-09 11:59:42+01;976;26.9;38.8
2022-02-09 11:59:34;2022-02-09 12:00:51+01;965;26.9;39.0
2022-02-09 12:00:42;2022-02-09 12:01:59+01;971;26.9;38.9
2022-02-09 12:01:50;2022-02-09 12:03:07+01;961;26.9;38.8
2022-02-09 12:38:15;2022-02-09 12:39:32+01;1050;28.0;37.3
2022-02-09 12:39:23;2022-02-09 12:40:40+01;1085;28.0;37.5
2022-02-09 12:40:31;2022-02-09 12:41:48+01;1090;27.9;37.8
2022-02-09 12:41:39;2022-02-09 12:42:56+01;1118;27.8;37.8
2022-02-09 12:43:15;2022-02-09 12:44:31+01;1105;27.9;37.9
2022-02-09 12:44:30;2022-02-09 12:45:46+01;1074;28.0;37.7
2022-02-09 12:45:43;2022-02-09 12:46:59+01;1093;28.1;38.0
2022-02-09 12:46:51;2022-02-09 12:48:07+01;1051;27.9;37.2
2022-02-09 12:47:59;2022-02-09 12:49:15+01;1005;27.8;36.7
2022-02-09 12:50:10;2022-02-09 12:51:26+01;612;28.0;30.6
2022-02-09 12:51:18;2022-02-09 12:52:34+01;597;27.6;31.5
2022-02-09 12:52:26;2022-02-09 12:53:43+01;666;27.4;32.4
2022-02-09 12:53:34;2022-02-09 12:54:51+01;565;27.2;31.4
2022-02-09 12:54:42;2022-02-09 12:55:59+01;585;27.0;32.0
2022-02-09 12:55:50;2022-02-09 12:57:07+01;593;26.8;30.1
2022-02-09 12:56:58;2022-02-09 12:58:15+01;582;26.7;33.2
2022-02-09 12:58:06;2022-02-09 12:59:23+01;558;26.4;31.1
2022-02-09 12:59:14;2022-02-09 13:00:31+01;580;26.3;33.5
2022-02-09 13:00:22;2022-02-09 13:01:39+01;555;26.1;30.4
2022-02-09 13:01:31;2022-02-09 13:02:47+01;551;25.9;30.8
2022-02-09 13:02:39;2022-02-09 13:03:55+01;543;25.8;31.8
2022-02-09 13:03:47;2022-02-09 13:05:03+01;538;25.6;31.1
2022-02-09 13:04:55;2022-02-09 13:06:11+01;530;25.5;33.5
2022-02-09 13:06:03;2022-02-09 13:07:20+01;531;25.4;33.0
2022-02-09 13:07:11;2022-02-09 13:08:28+01;527;25.3;32.4
2022-02-09 22:03:10;2022-02-09 19:04:27-02;741;24.5;39.9
2022-02-09 22:16:49;2022-02-09 23:18:07+02;766;24.5;40.5
2022-02-09 22:27:28;2022-02-09 23:28:46+02;823;24.6;40.6
2022-02-09 22:30:03;2022-02-09 23:31:21+02;843;25.0;39.6
2022-02-09 22:30:25;2022-02-09 23:31:43+02;867;25.0;39.9
2022-02-09 22:30:36;2022-02-09 23:31:54+02;864;25.0;39.9
2022-02-09 22:33:59;2022-02-09 23:35:17+02;887;25.2;39.6
2022-02-09 22:34:05;2022-02-09 23:35:23+02;889;25.2;39.7
2022-02-09 22:34:16;2022-02-09 23:35:34+02;896;25.1;39.9
2022-02-09 22:34:27;2022-02-09 23:35:46+02;862;25.1;39.8
2022-02-09 22:34:39;2022-02-09 23:35:57+02;843;25.0;40.0
2022-02-09 22:34:50;2022-02-09 23:36:09+02;858;25.0;40.1
2022-02-09 22:35:01;2022-02-09 23:36:20+02;853;25.0;40.1
2022-02-09 22:35:13;2022-02-09 23:36:31+02;853;25.0;40.2
2022-02-09 22:35:24;2022-02-09 23:36:43+02;851;25.0;40.1
2022-02-09 22:35:35;2022-02-09 23:36:54+02;846;24.9;40.2
2022-02-09 22:35:47;2022-02-09 23:37:05+02;846;24.9;40.2
2022-02-09 22:35:58;2022-02-09 23:37:16+02;841;24.9;40.2
2022-02-09 22:36:09;2022-02-09 23:37:28+02;846;24.9;40.3
2022-02-09 22:36:21;2022-02-09 23:37:39+02;850;24.8;40.3
2022-02-09 22:36:32;2022-02-09 23:37:51+02;853;24.8;40.6
2022-02-09 22:36:44;2022-02-09 23:38:02+02;850;24.8;40.7
2022-02-09 22:36:55;2022-02-09 23:38:13+02;853;24.7;40.9
2022-02-09 22:37:06;2022-02-09 23:38:24+02;855;24.7;41.0
2022-02-09 22:37:18;2022-02-09 23:38:36+02;852;24.7;41.0
2022-02-09 22:37:29;2022-02-09 23:38:47+02;850;24.7;40.9
2022-02-09 22:37:40;2022-02-09 23:38:59+02;852;24.6;40.9
2022-02-09 22:37:52;2022-02-09 23:39:10+02;850;24.6;40.9
2022-02-09 22:38:03;2022-02-09 23:39:21+02;850;24.6;41.1
2022-02-09 22:38:14;2022-02-09 23:39:33+02;850;24.5;41.5
2022-02-09 22:38:26;2022-02-09 23:39:44+02;851;24.5;41.7
2022-02-09 22:38:37;2022-02-09 23:39:55+02;853;24.4;41.8
2022-02-09 22:38:49;2022-02-09 23:40:07+02;853;24.4;41.7
2022-02-09 22:39:11;2022-02-09 23:40:29+02;889;25.1;39.7
2022-02-09 22:40:13;2022-02-09 23:41:32+02;851;25.0;40.0
2022-02-09 22:41:21;2022-02-09 23:42:40+02;866;24.8;40.7
2022-02-09 22:42:29;2022-02-09 23:43:48+02;869;24.6;41.2
2022-02-09 22:43:37;2022-02-09 23:44:56+02;872;24.4;41.6
2022-02-09 22:46:41;2022-02-09 23:48:00+02;900;25.0;40.2
2022-02-09 23:16:41;2022-02-09 23:17:59+01;983;25.6;39.3
2022-02-09 23:17:49;2022-02-09 23:19:07+01;957;25.4;39.7
2022-02-09 23:18:57;2022-02-09 23:20:16+01;944;25.2;40.3
2022-02-09 23:20:06;2022-02-09 23:21:24+01;949;25.0;40.8
2022-02-09 23:21:14;2022-02-09 23:22:32+01;950;24.8;41.2
2022-02-09 23:22:22;2022-02-09 23:23:40+01;950;24.6;41.7
2022-02-09 23:23:30;2022-02-09 23:24:48+01;953;24.5;41.8
2022-02-09 23:24:38;2022-02-09 23:25:56+01;977;24.3;42.4
2022-02-09 23:25:46;2022-02-09 23:27:04+01;982;24.2;42.6
2022-02-09 23:26:54;2022-02-09 23:28:12+01;968;24.1;42.9
2022-02-09 23:28:02;2022-02-09 23:29:20+01;974;23.9;43.5
2022-02-09 23:39:30;2022-02-09 23:40:48+01;999;25.3;39.8
2022-02-09 23:41:41;2022-02-09 23:43:00+01;1039;25.4;39.7
2022-02-09 23:42:49;2022-02-09 23:44:08+01;1024;25.1;40.2
2022-02-09 23:43:58;2022-02-09 23:45:16+01;1009;25.0;40.3
2022-02-09 23:45:06;2022-02-09 23:46:24+01;998;24.9;40.6
2022-02-09 23:46:14;2022-02-09 23:47:33+01;993;24.7;41.0
2022-02-09 23:47:22;2022-02-09 23:48:41+01;996;24.6;41.3
2022-02-09 23:48:30;2022-02-09 23:49:49+01;994;24.4;41.6
2022-02-09 23:49:38;2022-02-09 23:50:57+01;998;24.2;42.0
2022-02-09 23:50:46;2022-02-09 23:52:05+01;983;24.1;42.3
2022-02-09 23:51:54;2022-02-09 23:53:13+01;978;24.0;42.6
2022-02-09 23:53:03;2022-02-09 23:54:21+01;976;23.8;42.9
2022-02-09 23:54:11;2022-02-09 23:55:29+01;970;23.7;43.2
2022-02-09 23:55:19;2022-02-09 23:56:37+01;968;23.5;43.5
2022-02-09 23:56:27;2022-02-09 23:57:45+01;967;23.5;43.7
2022-02-10 00:01:33;2022-02-10 00:02:52+01;954;23.0;44.8
2022-02-10 00:06:40;2022-02-10 00:07:59+01;927;22.7;45.5
2022-02-10 00:11:47;2022-02-10 00:13:05+01;917;22.4;46.2
2022-02-10 00:16:53;2022-02-10 00:18:12+01;912;22.2;46.7
2022-02-10 00:22:00;2022-02-10 00:23:19+01;904;22.1;47.1
2022-02-10 00:27:07;2022-02-10 00:28:25+01;905;21.9;47.4
2022-02-10 00:32:13;2022-02-10 00:33:32+01;903;21.8;47.8
2022-02-10 00:37:20;2022-02-10 00:38:38+01;899;21.8;48.0
2022-02-10 00:42:27;2022-02-10 00:43:45+01;895;21.7;48.3
2022-02-10 00:47:33;2022-02-10 00:48:52+01;899;21.7;48.3
2022-02-10 00:52:40;2022-02-10 00:53:59+01;899;21.6;48.5
2022-02-10 00:57:47;2022-02-10 00:59:05+01;895;21.5;48.5
2022-02-10 01:02:53;2022-02-10 01:04:12+01;887;21.5;48.6
2022-02-10 01:08:00;2022-02-10 01:09:19+01;883;21.5;48.7
2022-02-10 01:13:07;2022-02-10 01:14:25+01;884;21.5;48.8
2022-02-10 01:18:13;2022-02-10 01:19:32+01;883;21.5;48.9
2022-02-10 01:23:20;2022-02-10 01:24:39+01;884;21.4;49.0
2022-02-10 01:28:27;2022-02-10 01:29:46+01;884;21.5;48.9
2022-02-10 01:33:34;2022-02-10 01:34:53+01;883;21.4;48.9
2022-02-10 01:38:41;2022-02-10 01:39:59+01;881;21.4;48.9
2022-02-10 01:43:48;2022-02-10 01:45:07+01;877;21.4;49.0
2022-02-10 01:48:55;2022-02-10 01:50:14+01;875;21.4;49.0
2022-02-10 01:54:02;2022-02-10 01:55:20+01;875;21.3;49.0
2022-02-10 01:59:09;2022-02-10 02:00:28+01;875;21.3;49.1
2022-02-10 02:04:16;2022-02-10 02:05:35+01;877;21.3;49.1
2022-02-10 02:09:22;2022-02-10 02:10:41+01;875;21.3;49.1
2022-02-10 02:14:29;2022-02-10 02:15:48+01;872;21.3;49.1
2022-02-10 02:19:36;2022-02-10 02:20:55+01;872;21.3;49.2
2022-02-10 02:24:43;2022-02-10 02:26:02+01;870;21.3;49.2
2022-02-10 02:29:50;2022-02-10 02:31:09+01;869;21.3;49.2
2022-02-10 02:34:56;2022-02-10 02:36:15+01;868;21.2;49.2
2022-02-10 02:40:03;2022-02-10 02:41:21+01;864;21.2;49.3
2022-02-10 02:45:09;2022-02-10 02:46:28+01;867;21.2;49.4
2022-02-10 02:50:16;2022-02-10 02:51:35+01;868;21.2;49.3
2022-02-10 02:55:22;2022-02-10 02:56:41+01;871;21.2;49.4
2022-02-10 03:00:29;2022-02-10 03:01:49+01;871;21.2;49.3
2022-02-10 03:05:36;2022-02-10 03:06:55+01;874;21.2;49.5
2022-02-10 03:10:43;2022-02-10 03:12:02+01;875;21.2;49.3
2022-02-10 03:15:50;2022-02-10 03:17:08+01;881;21.2;49.3
2022-02-10 03:20:57;2022-02-10 03:22:16+01;881;21.2;49.4
2022-02-10 03:26:04;2022-02-10 03:27:23+01;882;21.2;49.4
2022-02-10 03:31:11;2022-02-10 03:32:30+01;889;21.2;49.4
2022-02-10 03:36:18;2022-02-10 03:37:37+01;897;21.2;49.4
2022-02-10 03:41:25;2022-02-10 03:42:44+01;908;21.2;49.5
2022-02-10 03:46:32;2022-02-10 03:47:51+01;919;21.2;49.5
2022-02-10 03:51:39;2022-02-10 03:52:58+01;932;21.2;49.5
2022-02-10 03:56:46;2022-02-10 03:58:05+01;938;21.2;49.4
2022-02-10 04:01:52;2022-02-10 04:03:11+01;943;21.2;49.4
2022-02-10 04:06:59;2022-02-10 04:08:18+01;950;21.2;49.4
2022-02-10 04:12:06;2022-02-10 04:13:25+01;957;21.1;49.5
2022-02-10 04:17:13;2022-02-10 04:18:32+01;958;21.1;49.5
2022-02-10 04:22:20;2022-02-10 04:23:39+01;966;21.2;49.4
2022-02-10 04:27:27;2022-02-10 04:28:46+01;971;21.1;49.4
2022-02-10 04:32:34;2022-02-10 04:33:53+01;977;21.2;49.5
2022-02-10 04:37:41;2022-02-10 04:38:59+01;986;21.2;49.4
2022-02-10 04:42:48;2022-02-10 04:44:07+01;996;21.2;49.5
2022-02-10 04:47:55;2022-02-10 04:49:14+01;996;21.2;49.4
2022-02-10 04:53:01;2022-02-10 04:54:20+01;1002;21.2;49.5
2022-02-10 04:58:08;2022-02-10 04:59:27+01;1014;21.2;49.4
2022-02-10 05:03:15;2022-02-10 05:04:34+01;1019;21.2;49.5
2022-02-10 05:08:21;2022-02-10 05:09:40+01;1022;21.2;49.4
2022-02-10 05:13:28;2022-02-10 05:14:48+01;1027;21.2;49.5
2022-02-10 05:18:35;2022-02-10 05:19:55+01;1031;21.2;49.6
2022-02-10 05:23:42;2022-02-10 05:25:02+01;1041;21.2;49.5
2022-02-10 05:28:49;2022-02-10 05:30:08+01;1044;21.2;49.5
2022-02-10 05:33:56;2022-02-10 05:35:16+01;1050;21.2;49.6
2022-02-10 05:39:03;2022-02-10 05:40:23+01;1057;21.2;49.5
2022-02-10 05:44:10;2022-02-10 05:45:29+01;1064;21.2;49.6
2022-02-10 05:49:17;2022-02-10 05:50:37+01;1076;21.2;49.5
2022-02-10 05:54:24;2022-02-10 05:55:44+01;1086;21.2;49.6
2022-02-10 05:59:31;2022-02-10 06:00:50+01;1092;21.2;49.5
2022-02-10 06:04:38;2022-02-10 06:05:58+01;1104;21.2;49.5
2022-02-10 06:09:45;2022-02-10 06:11:05+01;1111;21.2;49.6
2022-02-10 06:14:52;2022-02-10 06:16:11+01;1123;21.2;49.5
2022-02-10 06:19:59;2022-02-10 06:21:19+01;1132;21.2;49.6
2022-02-10 06:25:06;2022-02-10 06:26:26+01;1144;21.2;49.6
2022-02-10 06:30:13;2022-02-10 06:31:32+01;1156;21.2;49.7
2022-02-10 06:35:20;2022-02-10 06:36:39+01;1188;21.2;49.8
2022-02-10 06:40:27;2022-02-10 06:41:46+01;1194;21.2;49.7
2022-02-10 06:45:33;2022-02-10 06:46:53+01;1202;21.2;49.8
2022-02-10 06:50:41;2022-02-10 06:52:00+01;1223;21.1;50.0
2022-02-10 06:55:48;2022-02-10 06:57:08+01;1229;21.2;49.9
2022-02-10 07:00:54;2022-02-10 07:02:14+01;1245;21.2;49.8
2022-02-10 07:06:01;2022-02-10 07:07:21+01;1313;21.2;49.9
2022-02-10 07:11:08;2022-02-10 07:12:27+01;1339;21.2;50.1
2022-02-10 07:16:14;2022-02-10 07:17:34+01;1373;21.2;50.0
2022-02-10 07:21:21;2022-02-10 07:22:41+01;1364;21.1;50.4
2022-02-10 07:26:28;2022-02-10 07:27:47+01;1361;21.1;50.1
2022-02-10 07:31:35;2022-02-10 07:32:55+01;1328;21.2;49.5
2022-02-10 07:36:42;2022-02-10 07:38:02+01;1306;21.1;49.6
2022-02-10 07:41:49;2022-02-10 07:43:08+01;1297;21.1;49.7
2022-02-10 07:46:56;2022-02-10 07:48:16+01;1291;21.1;49.7
2022-02-10 07:52:02;2022-02-10 07:53:22+01;1282;21.1;49.8
2022-02-10 07:57:09;2022-02-10 07:58:28+01;1276;21.2;49.7
2022-02-10 08:02:16;2022-02-10 08:03:36+01;1277;21.2;49.6
2022-02-10 08:07:22;2022-02-10 08:08:42+01;1274;21.2;49.6
2022-02-10 08:12:29;2022-02-10 08:13:48+01;1271;21.2;49.6
2022-02-10 08:17:36;2022-02-10 08:18:55+01;1264;21.3;49.5
2022-02-10 08:22:43;2022-02-10 08:24:03+01;1266;21.4;49.4
2022-02-10 08:27:49;2022-02-10 08:29:09+01;1468;21.3;50.7
2022-02-10 08:32:56;2022-02-10 08:34:16+01;1526;21.7;49.8
2022-02-10 08:38:03;2022-02-10 08:39:23+01;1658;22.1;49.8
2022-02-10 08:43:10;2022-02-10 08:44:30+01;1653;22.5;49.2
2022-02-10 08:48:17;2022-02-10 08:49:36+01;790;21.1;35.5
2022-02-10 08:57:31;2022-02-10 08:58:51+01;485;22.8;32.1
2022-02-10 09:02:38;2022-02-10 09:03:58+01;697;22.4;36.6
2022-02-10 09:07:45;2022-02-10 09:09:04+01;628;22.3;38.4
2022-02-10 09:12:52;2022-02-10 09:14:12+01;634;22.2;39.9
2022-02-10 09:17:58;2022-02-10 09:19:18+01;639;22.2;40.7
2022-02-10 09:23:05;2022-02-10 09:24:25+01;652;22.3;41.8
2022-02-10 09:28:12;2036-02-07 07:28:59+01;669;22.4;42.2
2022-02-10 09:33:19;2022-02-10 09:34:38+01;677;22.5;42.7
2022-02-10 09:38:25;2022-02-10 09:39:45+01;686;22.6;42.8
2022-02-10 09:43:32;2022-02-10 09:44:52+01;708;22.7;43.3
2022-02-10 09:48:39;2022-02-10 09:49:59+01;768;22.7;43.9
2022-02-10 09:53:45;2022-02-10 09:55:05+01;804;22.8;44.0
2022-02-10 09:58:52;2022-02-10 10:00:12+01;782;23.0;43.8
2022-02-10 10:11:48;2022-02-10 10:13:08+01;777;25.3;38.8
2022-02-10 10:16:54;2022-02-10 10:18:14+01;829;24.9;40.1
2022-02-10 10:22:00;2022-02-10 10:23:20+01;880;24.7;40.9
2022-02-10 10:27:07;2022-02-10 10:28:27+01;887;24.4;41.9
2022-02-10 10:32:13;2022-02-10 10:33:33+01;899;24.1;43.1
2022-02-10 10:37:20;2022-02-10 10:38:39+01;928;23.9;44.0
2022-02-10 10:44:07;2022-02-10 10:45:28+01;938;25.9;39.5
2022-02-10 10:49:14;2022-02-10 10:50:34+01;652;25.4;36.0
2022-02-10 10:54:20;2022-02-10 10:55:40+01;543;24.8;34.5
2022-02-10 10:59:27;2022-02-10 11:00:47+01;668;24.6;38.2
2022-02-10 11:04:33;2022-02-10 11:05:53+01;763;24.7;39.7
2022-02-10 11:09:39;2022-02-10 11:10:59+01;958;24.5;41.8
2022-02-10 11:14:45;2022-02-10 11:16:05+01;818;24.4;42.0
2022-02-10 11:19:52;2022-02-10 11:21:12+01;888;24.3;42.4
2022-02-10 11:24:58;2022-02-10 11:26:18+01;868;24.4;42.6
2022-02-10 11:30:04;2022-02-10 11:31:25+01;862;24.5;42.8
2022-02-10 12:01:43;2022-02-10 12:03:04+01;915;25.5;40.7
2022-02-10 12:06:50;2022-02-10 12:08:10+01;914;25.2;41.4
2022-02-10 12:11:56;2022-02-10 12:13:16+01;928;25.0;42.2
2022-02-10 12:17:03;2022-02-10 12:18:23+01;919;24.8;42.9
2022-02-10 12:22:09;2022-02-10 12:23:29+01;984;24.7;43.3
2022-02-10 15:07:59;2022-02-10 15:09:19+01;1285;24.6;42.0
2022-02-10 15:13:05;2022-02-10 15:14:26+01;1304;24.0;43.5
2022-02-10 15:18:12;2022-02-10 15:19:33+01;1367;23.6;44.8
2022-02-10 15:23:18;2022-02-10 15:24:39+01;1404;23.3;45.9
2022-02-10 15:30:20;2022-02-10 15:31:41+01;1479;24.6;42.6
2022-02-10 15:35:26;2022-02-10 15:36:47+01;1524;24.2;44.0
2022-02-10 15:40:32;2022-02-10 15:41:53+01;1577;23.7;45.3
2022-02-10 15:45:38;2022-02-10 15:46:59+01;1607;23.5;46.2
2022-02-10 15:50:45;2022-02-10 15:52:06+01;1346;23.2;46.0
2022-02-10 16:00:14;2022-02-10 16:01:36+01;1548;25.5;40.6
2022-02-10 16:21:42;2022-02-10 16:23:03+01;1691;25.9;40.7
2022-02-11 07:54:36;2022-02-11 07:56:00+01;1432;22.4;47.4
2022-02-11 07:59:43;2022-02-11 08:01:06+01;1406;22.5;47.0
2022-02-11 17:22:50;2022-02-11 17:24:14+01;636;17.8;48.8
2022-02-11 17:28:29;2022-02-11 17:29:54+01;666;20.2;43.1
2022-02-11 17:33:36;2022-02-11 17:35:01+01;660;21.0;41.7
2022-02-11 17:38:43;2022-02-11 17:40:08+01;677;21.4;40.9
2022-02-11 17:43:50;2022-02-11 17:45:14+01;690;21.7;41.5
2022-02-11 17:48:56;2022-02-11 17:50:21+01;763;21.8;42.0
2022-02-11 17:58:49;2022-02-11 18:00:14+01;776;23.8;37.6
2022-02-11 18:30:49;2022-02-11 18:32:13+01;857;24.6;36.9
2022-02-12 10:38:20;2022-02-12 10:39:47+01;576;23.4;32.2
2022-02-12 10:43:38;2022-02-12 10:45:06+01;651;23.6;33.7
2022-02-12 10:48:56;2022-02-12 10:50:23+01;712;23.8;35.9
2022-02-12 10:54:13;2022-02-12 10:55:40+01;764;24.0;39.0
2022-02-12 10:59:31;2022-02-12 11:00:59+01;865;24.1;40.4
2022-02-12 11:04:49;2022-02-12 11:06:16+01;903;24.2;41.3
2022-02-12 11:10:07;2022-02-12 11:11:34+01;990;24.4;41.9
2022-02-12 11:15:25;2022-02-12 11:16:53+01;996;24.6;42.5
2022-02-12 11:20:42;2022-02-12 11:22:10+01;1027;24.6;43.4
2022-02-12 11:26:00;2022-02-12 11:27:27+01;1057;24.7;42.9
2022-02-12 11:31:18;2022-02-12 11:32:46+01;1152;24.8;43.5
2022-02-12 11:43:32;2022-02-12 11:45:00+01;1162;27.0;36.6
2022-02-12 11:48:50;2022-02-12 11:50:18+01;1111;26.9;36.9
2022-02-12 11:54:08;2022-02-12 11:55:36+01;1174;26.7;37.4
2022-02-12 11:59:25;2022-02-12 12:00:53+01;1108;26.5;37.9
2022-02-12 12:04:43;2022-02-12 12:06:11+01;1106;26.4;38.2
2022-02-12 12:10:01;2022-02-12 12:11:28+01;1115;26.2;38.5
2022-02-12 12:15:19;2022-02-12 12:16:46+01;1088;26.1;38.7
2022-02-12 12:20:36;2022-02-12 12:22:04+01;1079;26.0;39.0
2022-02-12 12:28:20;2022-02-12 12:29:48+01;1198;27.4;36.7
2022-02-12 12:33:38;2022-02-12 12:35:05+01;1192;27.1;37.5
2022-02-12 12:38:56;2022-02-12 12:40:23+01;1246;26.9;38.7
2022-02-12 12:44:13;2022-02-12 12:45:41+01;1051;26.5;35.2
2022-02-12 12:49:31;2022-02-12 12:50:59+01;760;25.5;31.0
2022-02-12 12:54:49;2022-02-12 12:56:17+01;654;24.5;27.3
2022-02-12 13:00:07;2022-02-12 13:01:34+01;521;23.9;27.8
2022-02-12 13:05:25;2022-02-12 13:06:53+01;513;23.4;30.0
2022-02-12 13:10:43;2022-02-12 13:12:10+01;565;23.3;33.1
2022-02-12 13:16:01;2022-02-12 13:17:28+01;667;23.7;36.7
2022-02-12 13:21:19;2022-02-12 13:22:47+01;786;23.7;39.3
2022-02-12 13:26:37;2022-02-12 13:28:04+01;865;24.2;40.1
2022-02-12 13:31:55;2022-02-12 13:33:23+01;881;24.6;39.2
2022-02-12 13:37:13;2022-02-12 13:38:40+01;925;25.0;39.3
2022-02-12 22:41:47;2022-02-12 22:43:16+01;963;23.4;41.7
2022-02-12 22:47:06;2022-02-12 22:48:35+01;964;23.1;42.5
2022-02-13 00:18:36;2022-02-13 00:20:05+01;1113;23.6;42.5
2022-02-13 00:27:58;2022-02-13 00:29:27+01;1122;23.6;42.5
2022-02-13 09:02:58;2022-02-13 09:04:29+01;1522;22.9;46.8
2022-02-13 09:18:09;2022-02-13 09:19:40+01;1456;23.9;44.0
2022-02-13 09:23:27;2022-02-13 09:24:57+01;1412;23.6;43.7
2022-02-13 11:36:05;2022-02-13 11:37:36+01;1150;25.6;38.3
2022-02-13 11:41:23;2022-02-13 11:42:54+01;1120;25.3;39.6
2022-02-13 11:46:41;2022-02-13 11:48:11+01;1106;25.1;40.3
2022-02-13 11:51:59;2022-02-13 11:53:30+01;1119;24.9;40.9
2022-02-13 11:57:16;2022-02-13 11:58:48+01;1121;24.8;41.4
2022-02-13 12:02:34;2022-02-13 12:04:05+01;1131;24.7;42.0
2022-02-13 12:07:52;2022-02-13 12:09:23+01;1142;24.6;42.4
2022-02-13 12:13:10;2022-02-13 12:14:42+01;1161;24.5;43.4
2022-02-13 12:18:28;2022-02-13 12:19:59+01;1505;24.4;44.3
2022-02-13 12:24:29;2022-02-13 12:26:00+01;848;26.4;31.0
2022-02-13 12:33:12;2022-02-13 12:34:39+01;630;25.8;27.6
2022-02-13 17:03:12;2022-02-13 17:04:44+01;1021;30.6;30.6
2022-02-13 17:13:16;2022-02-13 17:14:48+01;1092;30.5;30.4
2022-02-13 17:18:33;2022-02-13 17:20:05+01;1126;29.8;31.9
2022-02-13 17:23:51;2022-02-13 17:25:22+01;494;27.8;23.0
2022-02-13 17:29:09;2022-02-13 17:30:41+01;621;26.1;28.3
2022-02-13 17:34:26;2022-02-13 17:35:59+01;675;25.7;32.5
2022-02-13 17:39:44;2022-02-13 17:41:17+01;795;25.4;34.4
2022-02-13 17:45:02;2022-02-13 17:46:34+01;852;24.9;36.1
2022-02-13 18:03:38;2022-02-13 18:05:10+01;950;26.0;35.4
2022-02-13 18:08:56;2022-02-13 18:10:29+01;923;25.7;35.8
2022-02-13 18:14:14;2022-02-13 18:15:46+01;928;25.4;36.3
